"Data","DataType","PostID","_type"
"20000","SignBonus","166213","AjaxItem"
"250","Equity","166213","AjaxItem"
"115000","BaseSalary","166213","AjaxItem"
"Entry Level","Title","166213","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","YearlyBonus","166638","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","Equity","166638","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","SignBonus","166638","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","BaseSalary","166638","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","Title","166638","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 80 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 80 才能浏览', {'readperm':'80'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","YearlyBonus","167302","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 80 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 80 才能浏览', {'readperm':'80'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","SignBonus","167302","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 80 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 80 才能浏览', {'readperm':'80'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","Equity","167302","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 80 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 80 才能浏览', {'readperm':'80'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","BaseSalary","167302","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 80 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 80 才能浏览', {'readperm':'80'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","Title","167302","AjaxItem"
"0","YearlyBonus","167282","AjaxItem"
"0","SignBonus","167282","AjaxItem"
"528000","Equity","167282","AjaxItem"
"185000","BaseSalary","167282","AjaxItem"
"Senior Scientist","Title","167282","AjaxItem"
"nothing","YearlyBonus","166119","AjaxItem"
"0.5","SignBonus","166119","AjaxItem"
"nothing","Equity","166119","AjaxItem"
"9","BaseSalary","166119","AjaxItem"
"SDE","Title","166119","AjaxItem"
"没有！","YearlyBonus","166030","AjaxItem"
"$15000","SignBonus","166030","AjaxItem"
"$150,000 4年","Equity","166030","AjaxItem"
"$120,000","BaseSalary","166030","AjaxItem"
"New Grad","Title","166030","AjaxItem"
"na","YearlyBonus","165585","AjaxItem"
"15k","SignBonus","165585","AjaxItem"
"1300 shares","Equity","165585","AjaxItem"
"112k","BaseSalary","165585","AjaxItem"
"Member of Technical Staff","Title","165585","AjaxItem"
"5000","SignBonus","166233","AjaxItem"
"52k / 1 year","Equity","166233","AjaxItem"
"0","YearlyBonus","166233","AjaxItem"
"155","BaseSalary","166233","AjaxItem"
"","YearlyBonus","156045","AjaxItem"
"","SignBonus","156045","AjaxItem"
"","Equity","156045","AjaxItem"
"","BaseSalary","156045","AjaxItem"
"","Title","156045","AjaxItem"
"","YearlyBonus","156796","AjaxItem"
"","SignBonus","156796","AjaxItem"
"","Equity","156796","AjaxItem"
"","BaseSalary","156796","AjaxItem"
"","Title","156796","AjaxItem"
"","YearlyBonus","160019","AjaxItem"
"","SignBonus","160019","AjaxItem"
"","Equity","160019","AjaxItem"
"","BaseSalary","160019","AjaxItem"
"","Title","160019","AjaxItem"
"","YearlyBonus","160861","AjaxItem"
"","SignBonus","160861","AjaxItem"
"","Equity","160861","AjaxItem"
"","BaseSalary","160861","AjaxItem"
"","YearlyBonus","136670","AjaxItem"
"","SignBonus","136670","AjaxItem"
"","Equity","136670","AjaxItem"
"","BaseSalary","136670","AjaxItem"
"","Title","136670","AjaxItem"
"","YearlyBonus","135931","AjaxItem"
"","SignBonus","135931","AjaxItem"
"","Equity","135931","AjaxItem"
"","BaseSalary","135931","AjaxItem"
"","Title","135931","AjaxItem"
"","YearlyBonus","139326","AjaxItem"
"","SignBonus","139326","AjaxItem"
"","Equity","139326","AjaxItem"
"","BaseSalary","139326","AjaxItem"
"","Title","139326","AjaxItem"
"","YearlyBonus","140504","AjaxItem"
"","SignBonus","140504","AjaxItem"
"","Equity","140504","AjaxItem"
"","BaseSalary","140504","AjaxItem"
"","Title","140504","AjaxItem"
"","YearlyBonus","135944","AjaxItem"
"","SignBonus","135944","AjaxItem"
"","YearlyBonus","100746","AjaxItem"
"","SignBonus","100746","AjaxItem"
"","Equity","100746","AjaxItem"
"","BaseSalary","100746","AjaxItem"
"","Title","100746","AjaxItem"
"","YearlyBonus","101835","AjaxItem"
"","SignBonus","101835","AjaxItem"
"","Equity","101835","AjaxItem"
"","BaseSalary","101835","AjaxItem"
"","Title","101835","AjaxItem"
"","YearlyBonus","103809","AjaxItem"
"","SignBonus","103809","AjaxItem"
"","Equity","103809","AjaxItem"
"","BaseSalary","103809","AjaxItem"
"","Title","103809","AjaxItem"
"","YearlyBonus","104645","AjaxItem"
"","SignBonus","104645","AjaxItem"
"","Equity","104645","AjaxItem"
"","BaseSalary","104645","AjaxItem"
"","Title","104645","AjaxItem"
"","SignBonus","286214","AjaxItem"
"","YearlyBonus","286214","AjaxItem"
"","Equity","286214","AjaxItem"
"","BaseSalary","286214","AjaxItem"
"","Title","286214","AjaxItem"
"","YearlyBonus","27376","AjaxItem"
"","SignBonus","27376","AjaxItem"
"","Equity","27376","AjaxItem"
"","BaseSalary","27376","AjaxItem"
"","Title","27376","AjaxItem"
"","YearlyBonus","28030","AjaxItem"
"","SignBonus","28030","AjaxItem"
"","Equity","28030","AjaxItem"
"","BaseSalary","28030","AjaxItem"
"","Title","28030","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","YearlyBonus","29024","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","SignBonus","29024","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","Equity","29024","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","Title","29024","AjaxItem"
"<h3 class=""flb""><em>提示信息</em><span><a href=""javascript:;"" class=""flbc"" onclick=""hideWindow('');"" title=""关闭"">关闭</a></span></h3>
<div class=""c altw"">
<div class=""alert_error"">抱歉，本帖要求阅读权限高于 255 才能浏览<script type=""text/javascript"" reload=""1"">if(typeof errorhandle_=='function') {errorhandle_('抱歉，本帖要求阅读权限高于 255 才能浏览', {'readperm':'255'});}</script></div>
</div>
<p class=""o pns"">
<button type=""button"" class=""pn pnc"" id=""closebtn"" onclick=""hideWindow('');""><strong>确定</strong></button>
<script type=""text/javascript"" reload=""1"">if($('closebtn')) {$('closebtn').focus();}</script>
</p>
","BaseSalary","29024","AjaxItem"
"","YearlyBonus","27180","AjaxItem"
"","SignBonus","27180","AjaxItem"
"","Equity","27180","AjaxItem"
"","BaseSalary","27180","AjaxItem"
"","Title","27180","AjaxItem"
"","YearlyBonus","52368","AjaxItem"
"","SignBonus","52368","AjaxItem"
"","Equity","52368","AjaxItem"
"","BaseSalary","52368","AjaxItem"
"","Title","52368","AjaxItem"
"","YearlyBonus","74319","AjaxItem"
"","SignBonus","74319","AjaxItem"
"","Equity","74319","AjaxItem"
"","BaseSalary","74319","AjaxItem"
"","Title","74319","AjaxItem"
"","YearlyBonus","74889","AjaxItem"
"","SignBonus","74889","AjaxItem"
"","Equity","74889","AjaxItem"
"","BaseSalary","74889","AjaxItem"
"","Title","74889","AjaxItem"
"","YearlyBonus","75413","AjaxItem"
"","SignBonus","75413","AjaxItem"
"","Equity","75413","AjaxItem"
"","BaseSalary","75413","AjaxItem"
"","Title","75413","AjaxItem"
"","YearlyBonus","75779","AjaxItem"
"","SignBonus","75779","AjaxItem"
"","Equity","75779","AjaxItem"
"","BaseSalary","75779","AjaxItem"
"","Title","75779","AjaxItem"
"","YearlyBonus","81554","AjaxItem"
"","SignBonus","81554","AjaxItem"
"","Equity","81554","AjaxItem"
"","BaseSalary","81554","AjaxItem"
"","Title","81554","AjaxItem"
"","YearlyBonus","85382","AjaxItem"
"","SignBonus","85382","AjaxItem"
"","Equity","85382","AjaxItem"
"","BaseSalary","85382","AjaxItem"
"","Title","85382","AjaxItem"
"","YearlyBonus","77665","AjaxItem"
"","SignBonus","77665","AjaxItem"
"","Equity","77665","AjaxItem"
"","BaseSalary","77665","AjaxItem"
"","Title","77665","AjaxItem"
"","YearlyBonus","83107","AjaxItem"
"","SignBonus","83107","AjaxItem"
"","Equity","83107","AjaxItem"
"","BaseSalary","83107","AjaxItem"
"","Title","83107","AjaxItem"
"","YearlyBonus","95679","AjaxItem"
"","SignBonus","95679","AjaxItem"
"","Equity","95679","AjaxItem"
"","BaseSalary","95679","AjaxItem"
"","Title","95679","AjaxItem"
"","YearlyBonus","96533","AjaxItem"
"","SignBonus","96533","AjaxItem"
"","Equity","96533","AjaxItem"
"","BaseSalary","96533","AjaxItem"
"","Title","96533","AjaxItem"
"","YearlyBonus","84757","AjaxItem"
"","SignBonus","84757","AjaxItem"
"","Equity","84757","AjaxItem"
"","BaseSalary","84757","AjaxItem"
"","Title","84757","AjaxItem"
"","YearlyBonus","71760","AjaxItem"
"","SignBonus","71760","AjaxItem"
"","Equity","71760","AjaxItem"
"","BaseSalary","71760","AjaxItem"
"","Title","71760","AjaxItem"
"","YearlyBonus","104685","AjaxItem"
"","SignBonus","104685","AjaxItem"
"","Equity","104685","AjaxItem"
"","BaseSalary","104685","AjaxItem"
"","Title","104685","AjaxItem"
"","YearlyBonus","104097","AjaxItem"
"","SignBonus","104097","AjaxItem"
"","Equity","104097","AjaxItem"
"","BaseSalary","104097","AjaxItem"
"","Title","104097","AjaxItem"
"","YearlyBonus","105059","AjaxItem"
"","SignBonus","105059","AjaxItem"
"","Equity","105059","AjaxItem"
"","BaseSalary","105059","AjaxItem"
"","Title","105059","AjaxItem"
"","YearlyBonus","104403","AjaxItem"
"","SignBonus","104403","AjaxItem"
"","Equity","104403","AjaxItem"
"","BaseSalary","104403","AjaxItem"
"","Title","104403","AjaxItem"
"","YearlyBonus","107781","AjaxItem"
"","SignBonus","107781","AjaxItem"
"","Equity","107781","AjaxItem"
"","BaseSalary","107781","AjaxItem"
"","Title","107781","AjaxItem"
"","YearlyBonus","76528","AjaxItem"
"","SignBonus","76528","AjaxItem"
"","Equity","76528","AjaxItem"
"","BaseSalary","76528","AjaxItem"
